lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
20,0,147.8527161569779,7,3,4,2,0,0,3,0
49,0,66.56170971378414,3,5,4,1,2,1,0,0
6,0,94.20197707096415,6,23,3,0,0,0,0,0
256,0,92.57637493487475,9,3,4,3,1,1,0,0
101,0,93.2538370736424,5,26,4,2,0,3,0,0
143,0,141.45702620213385,8,13,4,3,1,0,3,0
159,1,130.10340104413118,8,16,4,2,1,0,0,0
105,0,75.0,4,6,3,1,0,0,0,0
50,0,242.446141901377,6,17,4,2,1,0,3,0
19,0,288.15038322902575,9,16,4,1,0,0,1,0
1,0,101.0,3,3,4,1,0,0,0,0
19,0,211.78559915409843,9,10,4,2,0,0,3,0
136,0,94.85275640818645,6,28,4,3,0,0,0,0
164,1,127.30650648852479,8,12,4,2,1,0,1,0
184,2,128.7,10,17,4,3,1,0,3,0
202,1,95.54454674992077,9,18,4,1,2,1,0,0
51,0,88.0,11,2,4,3,0,3,0,0
59,0,114.9846873787516,4,21,4,2,2,2,0,0
282,1,85.84360298780166,11,29,4,2,1,0,0,0
246,0,74.08219436381431,10,27,4,1,1,0,0,0
104,0,139.04149179819836,7,30,4,2,1,0,2,0
36,1,95.4,3,13,4,2,1,0,3,0
117,0,187.49506591705014,5,24,4,3,0,0,4,0
69,1,136.0536528233512,8,3,4,2,2,0,0,0
150,1,168.88093030991735,7,9,4,1,1,0,2,0
273,0,79.18102660423808,6,6,3,4,2,0,0,0
27,0,104.6602009361482,10,4,4,1,0,0,0,0
70,0,90.7822262488175,5,13,3,4,1,1,0,0
0,0,221.0,5,14,4,1,0,0,5,0
135,0,107.95,7,6,4,4,1,0,0,0
119,0,120.38616746455295,8,16,4,6,1,0,3,0
66,0,75.07845910054534,9,9,3,1,1,0,0,0
31,0,83.75145099091529,2,13,3,1,0,0,0,0
155,0,126.93204134494289,7,2,4,2,0,0,0,0
70,0,69.95837361831599,5,3,4,1,2,1,0,0
163,2,105.3,8,1,4,0,0,0,0,0
153,1,121.19388136512846,7,7,4,3,1,0,3,0
108,0,79.1881994627303,9,22,3,1,1,0,0,0
44,0,96.3,6,18,3,1,1,0,3,0
33,0,135.61780537819024,8,8,4,1,1,0,0,0
186,1,105.83761402124826,8,26,4,2,2,0,0,0
35,0,110.94919325184009,8,28,4,2,1,0,0,0
184,0,103.53608039789934,8,20,4,3,0,0,1,0
72,0,118.97545943165764,4,13,4,3,0,0,2,0
146,0,115.71803197102744,6,30,4,2,2,0,0,0
280,1,82.87153944052683,12,28,4,3,1,0,0,0
29,0,104.29229298856112,4,13,4,2,0,3,0,0
143,0,129.6,9,22,4,3,1,0,0,0
177,0,100.0,6,3,3,2,0,0,0,0
78,0,96.33514707868876,3,21,3,2,1,0,0,0
67,0,88.5663237821299,4,1,4,1,1,0,0,0
307,0,90.12102657882727,11,2,3,3,0,0,1,0
43,0,140.4,5,10,4,1,0,0,3,0
1,0,68.41175645088599,8,11,2,1,0,0,0,0
5,0,79.0,2,5,4,1,1,3,0,0
213,0,100.4071100290226,7,18,3,5,1,0,2,0
295,0,82.86627129128712,10,24,3,3,0,1,0,0
178,0,88.70012408570824,7,24,4,2,0,0,0,0
25,0,158.99239157911802,9,19,4,2,0,0,0,0
19,0,140.0,10,29,4,1,1,0,0,0
163,0,115.0,10,15,3,0,1,0,0,0
30,0,94.5,7,13,4,0,1,0,0,0
64,0,117.6226084349106,4,16,4,1,0,0,1,0
82,1,108.27144513086013,6,14,4,1,1,3,0,0
177,0,81.52756337585667,7,25,4,4,0,3,0,0
86,0,90.84215728514295,10,30,4,0,1,0,0,0
152,0,96.3,8,25,4,2,2,0,0,0
60,0,77.85842598135565,3,17,4,2,1,2,0,0
83,0,125.33885085387693,4,19,4,2,0,0,1,0
167,0,85.00498760640731,5,22,3,2,1,0,0,0
48,0,244.64859931283655,5,14,4,3,1,0,1,0
11,0,100.62548912005957,5,28,4,1,1,0,0,0
17,0,136.0,3,9,4,2,0,0,1,0
25,0,139.0,7,8,4,1,1,3,0,0
192,0,130.05,8,6,4,4,1,0,2,0
48,0,63.75,3,7,4,3,0,3,0,0
134,0,134.56557826183803,7,28,4,2,1,0,3,0
139,0,94.5,7,17,3,0,2,2,0,0
17,0,128.02783634498243,3,5,4,2,0,0,1,0
231,1,101.34036567110337,8,11,4,2,1,0,1,0
156,0,104.65205128579994,7,24,4,2,1,0,0,0
72,0,72.69132928935669,3,15,4,3,2,0,0,0
278,1,92.89206706452117,11,5,3,3,0,0,0,0
184,2,128.7,10,19,4,2,0,0,3,0
54,0,98.93761171855343,9,2,4,0,0,1,0,0
18,0,150.00028895484485,6,17,4,2,0,0,0,0
145,0,177.9541831625386,10,23,4,1,1,0,1,0
205,2,127.28391796261454,9,7,4,3,0,0,0,0
152,1,134.0268379316193,7,3,4,2,1,0,0,0
48,1,76.88855588316636,2,17,4,1,0,0,0,0
52,1,88.72347679185508,5,7,4,3,0,0,1,0
134,0,96.3,6,28,4,2,0,0,0,0
55,0,69.12927283016343,3,3,4,2,0,3,0,0
85,0,95.42736000868196,5,14,4,2,0,1,0,0
110,1,76.5,5,8,4,2,2,2,0,0
195,0,110.42885367688736,8,29,4,2,0,0,2,0
377,0,90.0,10,14,3,2,0,1,0,0
3,0,140.00456854357188,6,25,4,1,0,0,0,0
67,0,137.7,4,8,4,1,0,0,2,0
152,0,89.3475886165878,6,13,4,3,2,0,0,0
126,0,129.97421302459497,9,1,4,4,2,0,3,0
244,0,82.26335989235018,11,30,4,2,1,2,0,0
189,1,117.54562357421955,8,10,4,4,1,0,3,0
30,0,107.29355498583924,6,19,4,1,0,0,3,0
25,0,94.57996134337611,7,13,2,0,2,0,0,0
142,0,101.10381386554285,6,2,4,3,2,0,0,0
156,0,103.80379023086401,7,20,4,1,1,2,0,0
12,0,127.0,3,24,4,2,0,0,1,0
18,0,112.04135009279295,4,14,4,1,0,0,0,0
30,0,112.43319835593888,9,3,4,0,2,1,1,0
80,0,168.3,9,7,4,1,0,0,3,0
206,0,99.45719465245874,7,6,3,2,1,0,2,0
62,0,139.20010673446274,4,11,4,2,0,0,1,0
66,0,181.23306669363745,6,16,4,2,0,0,3,0
161,0,150.72936109232708,9,3,4,3,1,0,3,0
209,0,95.96508030572231,9,18,4,4,0,0,0,0
78,0,76.5,4,2,4,1,1,3,0,0
95,0,107.94572373828929,10,3,4,1,0,2,0,0
0,0,181.49060066006993,8,24,4,1,0,0,4,0
250,0,109.15799155036366,9,21,4,3,1,0,0,0
80,0,190.3103326472888,9,15,4,3,2,0,4,0
7,0,88.26521254090027,5,19,4,1,0,3,0,0
47,1,207.9,9,14,4,3,0,0,5,0
150,1,170.08448549460917,7,8,4,1,1,0,1,0
55,0,134.94200374019258,9,11,4,0,1,1,0,0
59,0,77.89298821237622,9,2,4,3,0,1,0,0
103,0,95.0,5,4,3,3,0,0,0,0
156,0,94.5,8,23,4,2,0,3,0,0
83,0,132.3,10,6,4,3,0,0,3,0
106,0,140.40486293638043,7,12,4,4,1,0,0,0
290,0,115.08236045701774,8,18,3,2,0,1,0,0
102,0,77.98802167445461,4,4,3,1,0,0,0,0
178,0,70.0,10,14,3,1,0,0,0,0
103,0,74.60928739517722,4,19,4,1,0,3,0,0
76,0,117.27964321920177,6,7,4,0,1,1,0,0
86,0,107.79168442806383,9,10,4,2,1,3,0,0
44,0,97.27818318751292,11,1,4,4,0,0,0,0
144,1,114.78919457763953,6,21,4,3,0,0,1,0
55,0,156.6,12,19,4,0,1,0,5,0
25,0,104.92625789990768,11,16,4,1,0,0,0,0
60,0,82.14098384712122,3,5,4,4,1,0,0,0
5,0,137.0688584814133,8,2,4,3,1,0,0,0
36,0,139.7094819313428,4,26,4,1,0,0,3,0
119,0,114.3,7,9,4,3,0,0,0,0
260,0,68.11552346726371,11,10,4,1,0,2,0,0
255,0,100.392538714163,9,12,4,4,1,0,0,0
27,0,118.15,9,19,3,0,1,0,0,0
202,0,87.12610546435059,7,19,4,1,0,0,0,0
192,0,93.4650562736844,7,10,4,4,0,0,0,0
67,0,163.02739755403294,9,3,4,3,0,0,0,0
33,0,90.46283579660069,4,18,3,3,0,2,0,0
55,0,109.78048208346252,7,27,4,1,2,0,0,0
84,0,107.63410260934728,7,3,4,2,2,0,0,0
238,0,92.51992986736235,6,15,3,1,0,0,0,0
100,0,107.49071095924648,7,6,4,1,2,3,0,0
57,0,125.1,9,8,4,1,0,3,0,0
87,0,100.0,9,10,2,1,0,0,0,0
92,0,129.18530795715358,5,16,4,4,0,0,0,0
215,0,107.94319619351877,10,7,4,2,1,0,0,0
75,0,79.76979754585739,3,30,4,3,0,1,0,0
74,0,124.15767803448881,6,10,4,1,1,0,2,0
82,0,170.18496647377953,9,7,4,3,0,0,3,0
36,0,138.07349249932926,8,23,4,2,2,0,2,0
91,0,77.39581300612272,6,4,4,1,1,0,0,0
160,0,128.96796426254613,4,26,4,2,0,0,1,0
28,0,70.08625535673991,10,5,3,1,1,0,0,0
191,1,93.97984417215058,7,8,4,3,0,0,0,0
18,1,130.69219727579144,10,4,4,1,0,0,2,0
11,0,137.69872473808866,3,3,4,2,0,0,0,0
130,0,60.75917984379549,2,19,4,1,0,0,0,0
34,0,136.50473438762026,8,1,4,2,1,0,0,0
32,0,212.10021094644281,8,22,4,1,1,0,5,0
186,0,67.95491258196441,5,24,4,3,1,0,0,0
30,0,95.42763325892521,4,14,4,1,0,3,0,0
145,0,139.58240981650445,8,21,4,2,1,0,3,0
4,0,94.96571165763434,4,3,0,2,1,0,0,0
191,0,131.9297709421461,6,3,4,2,1,0,0,0
59,0,48.12250468448217,8,20,3,1,1,0,0,0
102,0,132.81655209529117,5,15,4,12,5,0,3,0
129,0,129.5519569513048,7,1,4,5,2,0,3,0
99,0,90.22189987102706,4,23,4,3,0,0,0,0
184,1,96.3,7,28,4,2,0,0,0,0
98,0,91.87322255553293,10,23,4,2,1,0,0,0
158,0,131.3142886196148,9,1,4,4,1,0,3,0
31,0,152.21400152991382,8,5,4,2,1,0,0,0
175,1,127.51162378921072,8,12,4,2,1,0,2,0
41,0,143.98052176640246,8,28,4,3,1,0,3,0
38,0,150.07112072670074,8,11,4,1,2,0,3,0
36,0,140.04813832541987,6,26,4,1,0,0,3,0
62,0,159.3,5,7,4,1,1,0,0,0
39,0,118.60095676986127,4,21,4,1,0,0,2,0
47,0,119.28505874824029,4,25,4,3,0,0,0,0
183,0,98.1,10,11,4,1,0,3,0,0
19,0,156.31500678044372,5,7,4,1,0,0,3,0
86,0,97.11138110083668,4,24,4,1,1,0,1,0
129,0,120.39402122253925,6,30,4,2,2,0,3,0
84,0,94.5,7,15,4,2,1,3,0,0
30,0,149.4,5,11,4,3,0,0,3,0
34,1,100.74989104636703,8,27,4,3,1,2,0,0
75,0,79.6555187127731,3,17,3,2,1,0,0,0
165,0,99.18120302995406,10,1,4,1,0,1,0,0
83,0,118.93414319632276,8,11,4,3,0,0,3,0
128,0,115.77593517049232,6,9,4,2,1,2,0,0
133,1,163.45377402127912,11,25,4,4,1,0,4,0
112,0,132.61718925599257,5,24,4,4,0,0,3,0
0,0,79.0,2,4,4,0,0,3,0,0
10,0,221.0,6,10,4,1,0,0,5,0
217,0,106.1944238677666,9,24,3,4,1,0,0,0
56,0,94.9923705063953,3,18,4,2,1,0,0,0
3,1,134.59240055401938,8,17,3,5,1,0,0,0
162,0,114.55747286882989,9,14,3,2,1,0,0,0
38,1,130.88365841805938,9,27,4,3,0,0,3,0
38,0,67.5,2,15,4,0,1,1,0,0
67,0,149.4,9,15,4,1,0,0,3,0
256,0,115.0,6,15,3,2,0,1,0,0
80,0,97.2928736495493,3,24,4,0,1,0,0,0
16,0,129.0255940111506,4,5,4,3,0,0,3,0
10,0,110.19894699910135,7,2,4,1,0,0,0,0
93,0,108.56261001309093,7,2,4,4,1,0,0,0
319,0,115.47089108961265,8,17,4,2,0,0,0,0
62,0,71.75298052829386,3,8,4,7,3,3,0,0
34,0,95.82186592521668,11,24,4,1,0,0,0,0
127,0,86.50353856974841,5,27,3,2,1,2,0,0
161,0,87.95642419668947,6,30,4,1,0,3,0,0
231,0,131.88960790150668,7,2,3,1,0,0,0,0
158,0,94.58206919272617,8,25,4,2,0,2,0,0
178,0,96.77909959525114,6,1,4,1,0,0,0,0
18,0,140.28774570415146,6,5,4,6,1,1,1,0
150,1,84.29381541411908,5,10,3,1,1,1,2,0
215,0,81.0925034190027,7,12,3,3,0,0,0,0
93,0,90.2479441781133,9,3,3,2,1,0,0,0
49,0,142.2,9,2,4,1,0,0,3,0
38,1,80.44479197155529,2,11,4,2,1,0,0,0
78,0,125.12482576352949,8,10,4,1,1,2,0,0
6,1,90.6670665012947,6,23,4,1,0,0,0,0
140,1,107.55819592538437,9,11,4,2,0,3,0,0
8,0,129.842483754894,8,19,4,1,0,0,0,0
25,0,136.90567147514201,9,15,4,2,1,3,0,0
23,0,128.23617806289857,4,21,4,1,1,1,0,0
1,1,158.17471057821507,8,17,4,1,0,2,0,0
3,0,121.67923892077805,8,19,3,1,0,0,0,0
183,1,103.03196996854295,8,20,4,3,0,0,2,0
127,0,89.39481862056343,5,8,4,3,0,2,0,0
13,0,109.0,3,6,4,1,0,1,0,0
49,0,242.93922527353763,8,19,4,2,0,0,5,0
184,1,130.31219132429695,10,17,4,3,0,0,0,0
158,0,95.88245457001824,8,28,4,2,0,0,0,0
73,0,186.3,5,15,4,1,0,0,3,0
27,0,216.04548809364144,5,17,4,3,0,0,5,0
22,0,118.20602434538205,8,6,4,2,0,2,0,0
177,0,105.2218207003513,7,29,4,1,0,0,0,0
178,0,108.45172531701623,8,3,4,2,0,0,0,0
64,0,105.3,7,23,4,2,2,0,0,0
124,0,94.5,5,5,4,2,0,2,0,0
147,1,119.3358738498155,8,3,4,9,3,0,2,0
112,0,99.74076759972465,6,1,3,1,0,0,0,0
67,0,89.25,4,11,4,3,1,3,0,0
32,0,107.13869961408109,10,13,4,3,0,0,2,0
90,0,93.53235971641408,5,3,3,1,1,0,1,0
116,0,60.0,2,28,3,1,2,0,0,0
147,0,106.2,6,1,4,3,0,0,0,0
18,1,88.91193882817907,8,29,4,2,1,0,0,0
18,0,110.25615899275175,8,17,4,2,1,0,0,0
3,0,130.232542585549,8,17,3,1,1,0,0,0
123,0,108.54815814121739,7,5,4,1,2,0,0,0
211,0,77.96345573938748,5,20,3,3,2,0,0,0
14,1,129.0,8,24,4,2,0,3,0,0
180,0,108.83741755201399,9,1,4,1,1,0,0,0
176,0,87.57639468541498,8,8,4,3,0,1,0,0
254,1,101.06724155903244,9,29,4,2,0,0,0,0
52,0,90.0,10,3,4,2,0,0,0,0
17,0,135.14240927217358,5,13,4,1,0,0,0,0
143,0,177.3,7,4,4,1,1,0,3,0
292,1,71.20816861997324,8,14,4,2,1,1,0,0
126,0,87.41672170476583,5,24,4,2,1,3,0,0
92,0,80.56256269327113,4,5,4,2,0,1,0,0
80,0,133.01755122448571,7,2,4,5,2,0,0,0
71,0,93.1829889118712,6,11,3,5,1,0,0,0
42,0,153.85818477939654,6,30,4,3,0,0,3,0
17,0,85.90960162898263,3,9,4,3,0,3,0,0
9,0,79.0,2,12,4,1,1,3,0,0
8,1,157.529129489252,7,28,4,2,0,0,3,0
158,0,106.0589892324864,4,12,4,2,0,0,0,0
102,0,121.51104313592415,5,4,4,4,0,0,0,0
162,0,130.117500486587,6,6,4,3,0,0,3,0
122,0,85.17339812772425,5,15,4,2,0,0,0,0
1,0,88.2911479933132,3,24,4,0,0,2,0,0
194,0,147.27863417665446,8,23,4,4,1,0,2,0
28,0,135.53905371480863,5,20,4,2,2,0,3,0
91,0,81.13600107959594,4,2,4,3,1,2,0,0
135,0,133.56787611026323,7,24,4,3,0,0,3,0
23,0,97.80010488140195,10,26,4,1,0,0,0,0
67,0,76.33892899899655,3,29,4,9,3,0,0,0
221,1,77.36299516470328,12,26,4,3,0,1,0,0
9,0,123.80104763742068,4,1,4,0,1,0,0,0
5,0,238.78603472221303,10,9,4,1,0,0,5,0
106,0,140.08091110801314,6,2,4,1,1,0,1,0
6,1,98.6132967289224,8,14,4,1,0,0,0,0
63,0,116.06359712441285,5,16,4,2,0,2,0,0
237,0,138.21134551110904,10,13,4,3,0,0,3,0
118,0,130.21214368261656,9,12,4,3,2,0,0,0
23,0,216.31620595125815,3,29,4,3,0,0,5,0
143,0,118.8,9,21,4,3,1,3,0,0
16,0,133.30425003941912,4,6,4,3,0,0,3,0
97,0,96.73558895716432,8,24,4,3,1,1,0,0
54,0,94.69380419635094,12,7,4,3,0,0,0,0
323,0,69.310883696423,6,18,3,3,0,0,0,0
115,0,50.80568237069067,7,7,3,13,4,0,0,0
275,0,78.44392680278993,10,3,3,3,0,0,0,0
79,0,85.5,4,10,4,0,1,3,0,0
255,0,90.0,5,4,3,3,0,0,0,0
108,0,104.15104084613041,6,7,4,2,0,1,0,0
69,1,74.37205391028321,4,12,4,0,1,0,0,0
144,1,129.9846295972949,8,22,4,3,0,0,0,0
191,0,117.84791134186395,6,3,3,2,0,0,0,0
112,0,131.7692781588295,8,26,4,3,0,0,3,0
144,0,96.25994361165715,5,30,4,2,1,2,0,0
19,0,174.0,9,16,4,2,0,0,3,0
181,1,152.15,9,11,4,3,1,1,0,0
100,0,78.39757198239093,2,18,3,1,0,0,0,0
159,2,130.20129898489427,8,16,4,2,1,0,0,0
163,0,84.25655380684114,7,22,4,4,0,3,0,0
241,0,92.51985255078274,9,3,4,3,2,0,0,0
102,0,86.82745703208079,10,16,3,2,0,0,0,0
234,0,97.85958035345715,9,28,4,2,0,0,0,0
30,0,104.39594346294427,8,27,4,0,0,0,0,0
357,0,76.70102543263471,10,18,3,3,1,0,0,0
121,0,105.3,6,1,4,1,1,0,0,0
284,1,81.93905584947267,12,29,4,2,1,1,0,0
130,0,105.27001153780338,5,22,4,1,1,0,0,0
214,0,90.9607058426028,7,14,4,3,0,0,0,0
60,0,75.01146810076247,11,2,4,2,2,2,0,0
17,0,95.2926729541366,5,22,4,1,0,0,0,0
216,1,177.3,8,5,4,1,0,0,5,0
16,0,132.11121488161083,5,13,4,2,1,0,0,0
252,0,111.35316479986706,10,15,3,0,1,0,0,0
182,1,96.3,7,28,4,1,0,0,0,0
119,0,109.90450071081766,12,24,4,1,1,0,0,0
227,0,92.99638449025001,9,30,4,2,2,0,0,0
30,0,169.38454533919682,7,13,3,1,2,0,3,0
45,0,107.41036115469127,3,17,4,2,0,0,3,0
100,0,185.75570252500094,5,28,4,3,0,0,5,0
128,0,118.84016297354742,6,19,4,2,1,0,0,0
65,0,149.4,9,15,4,1,0,0,3,0
56,0,82.45,3,6,4,4,1,0,3,0
151,0,96.3,8,25,4,2,2,0,0,0
34,0,212.5042148901173,5,25,4,0,1,0,4,0
119,0,127.58849797062705,7,14,4,2,0,0,2,0
49,0,94.5,8,18,4,2,1,0,0,0
101,0,78.3,3,15,4,2,0,0,0,0
72,0,168.3,8,13,4,1,2,0,3,0
134,0,89.84428411518061,6,27,4,3,0,1,0,0
59,0,122.11518043806274,4,28,4,2,0,0,1,0
91,0,99.45,4,11,4,4,0,0,3,0
63,0,89.41964441494913,10,11,4,2,0,0,0,0
239,0,128.7,10,28,4,2,0,0,0,0
31,0,78.17150632943726,10,16,4,2,0,0,0,0
208,0,72.80095464410685,11,28,4,1,1,0,0,0
225,0,104.06642520239355,8,28,4,3,1,0,3,0
32,0,69.25983305693993,10,5,3,6,3,1,1,0
178,1,122.4,10,6,4,3,0,0,3,0
172,0,108.9,10,4,4,2,0,0,0,0
59,0,99.85209783357831,4,26,4,3,0,2,0,0
134,0,121.69586805701317,8,5,4,4,0,0,0,0
113,0,114.3886192519018,12,27,4,3,0,0,3,0
129,0,129.996985612737,8,8,4,2,0,0,0,0
35,1,69.07225995120456,2,26,4,1,0,3,0,0
330,1,109.04790516358293,11,21,4,3,0,0,2,0
37,1,146.2985946663452,9,20,4,2,0,0,0,0
2,0,69.91207768469805,7,15,3,1,2,0,0,0
131,0,121.61071464826948,7,30,4,4,2,0,3,0
72,0,118.76461375279698,4,14,4,2,0,0,2,0
67,0,71.52766870757517,4,25,3,1,1,0,0,0
69,1,76.12023190143873,7,22,4,4,1,0,0,0
186,0,125.08507371141921,9,1,4,5,2,0,0,0
123,1,162.11444499202355,9,20,4,5,1,0,3,0
298,0,55.12401794506516,10,24,4,3,1,0,0,0
233,0,89.59998805444386,9,13,4,2,0,0,0,0
155,1,115.36107741737213,7,7,4,4,0,0,0,0
14,0,219.29688875163674,5,11,4,1,0,0,5,0
70,0,107.35416415756325,5,25,4,2,2,0,0,0
158,1,199.11346418671317,9,12,4,2,2,0,3,0
65,0,136.520603569737,9,5,4,4,1,0,2,0
45,0,71.1,3,11,4,1,0,0,0,0
107,0,98.24692740079212,8,19,3,1,2,0,0,0
96,0,131.62695172968068,8,26,4,1,0,0,3,0
45,0,142.72729079884212,5,7,4,2,2,0,0,0
208,0,89.03382051664768,8,27,4,1,0,3,0,0
331,0,89.20115077604673,10,15,3,2,0,0,0,0
50,0,241.79039804148346,5,14,4,3,1,0,1,0
186,0,137.7,8,26,4,1,0,0,3,0
156,0,112.0,7,14,3,3,0,0,0,0
35,0,131.22376621026766,4,1,4,1,0,0,2,0
223,0,102.76787602973963,9,3,3,2,1,0,0,0
229,1,119.5669118496907,8,17,4,2,1,0,0,0
7,0,132.76242266887274,3,1,4,3,0,0,2,0
57,0,99.84723300765802,5,19,4,2,1,0,0,0
56,0,146.9025747866229,9,23,4,4,2,0,3,0
65,0,75.09424711056351,9,8,3,2,0,0,0,0
8,0,83.86539373368001,2,20,3,1,1,0,0,0
87,0,116.14533326658938,7,4,4,3,0,0,0,0
11,0,111.49861874182504,7,2,4,1,0,0,0,0
124,0,104.59749587993419,8,24,4,2,0,0,2,0
250,1,73.61607914804578,12,27,4,8,1,0,0,0
57,0,100.25876024472522,4,27,4,3,0,3,0,0
46,0,133.48427480196113,5,21,4,1,0,0,3,0
4,0,89.44369468348098,3,7,4,2,1,3,0,0
8,0,84.8408086468815,2,12,3,1,1,0,0,0
62,0,93.24451351297394,4,11,4,3,0,1,0,0
55,0,75.42643880231529,11,11,4,4,1,3,0,0
101,0,109.05143567926068,12,26,4,3,1,0,0,0
103,0,76.83754983517863,3,15,4,2,1,0,0,0
211,0,126.93867828639979,9,30,4,3,1,0,3,0
38,0,112.68632715046694,3,23,4,3,0,0,0,0
54,0,145.81184604964776,2,27,4,2,1,0,4,0
55,0,166.88870271771705,6,19,4,3,0,0,3,0
95,0,133.95747232298078,8,26,4,2,1,0,1,0
171,0,138.0520464496913,8,21,4,1,1,0,0,0
194,1,106.2,4,29,4,1,1,0,0,0
237,0,80.75,8,10,4,3,0,2,0,0
7,0,129.0,5,12,4,3,0,3,0,0
67,0,68.05216064223737,7,4,4,1,1,0,0,0
39,0,150.3,6,3,4,1,1,0,3,0
79,0,92.23552202189512,11,12,4,2,1,0,0,0
95,0,77.36483414570722,3,14,4,2,1,2,0,0
93,0,90.8347259979523,10,27,4,1,0,0,0,0
9,0,149.0,9,11,4,0,1,3,0,0
177,2,105.0641322030698,10,28,4,1,2,0,2,0
40,1,136.12537725108996,9,25,4,0,1,0,0,0
30,0,98.46317089909552,8,29,4,3,0,3,0,0
135,1,131.18181701350835,10,26,4,2,0,0,3,0
27,0,131.80022918372967,3,29,4,3,1,0,0,0
165,1,119.47459423002071,7,21,4,0,1,0,0,0
2,0,88.95301973777349,4,17,4,1,1,3,0,0
106,0,69.04937489718846,8,4,4,1,1,0,0,0
9,0,100.08297165887701,4,7,4,1,0,0,0,0
18,1,234.9161890792106,9,18,4,5,2,0,5,0
102,1,109.48535479303388,11,9,4,1,0,0,0,0
94,0,77.25221030517866,4,15,4,2,2,3,0,0
91,0,99.13648786770067,4,10,4,4,0,0,2,0
102,1,109.00874610660641,11,9,4,1,0,1,0,0
235,0,95.02306066197161,9,29,4,3,0,1,0,0
229,0,88.43472451640142,9,23,4,2,1,0,0,0
163,0,100.61666201101409,10,4,3,2,0,0,0,0
3,0,140.55534157548317,7,22,4,1,0,0,0,0
184,0,101.05,10,4,4,3,0,0,1,0
103,0,146.3277507247264,6,8,4,2,0,0,2,0
37,0,76.86644378962319,2,11,4,2,0,0,0,0
48,0,161.454548259659,9,30,4,3,1,1,3,0
271,0,100.47719877034714,9,21,3,3,0,0,0,0
16,0,148.16390016082798,4,26,4,0,1,0,0,0
47,0,104.28731182387959,4,11,4,1,0,0,0,0
82,0,124.58990378952534,6,16,4,2,1,0,0,0
116,0,216.20660928959828,8,29,4,2,0,0,5,0
261,0,66.91613255339351,11,18,3,1,2,0,0,0
349,0,81.57816073266012,10,4,3,5,1,0,0,0
100,2,216.00012643607846,5,14,4,0,1,1,3,0
332,0,76.71608949640625,9,20,4,3,1,0,0,0
122,0,126.36783192337832,6,27,4,5,1,0,0,0
217,1,106.77156730087596,10,7,4,2,1,0,0,0
37,0,146.51357139373806,9,21,4,3,0,0,0,0
90,1,90.21390763128053,5,16,4,2,0,0,1,0
7,0,155.93379538268894,6,18,4,3,1,0,3,0
36,0,89.19476931971104,4,21,4,3,0,0,0,0
20,0,118.0,9,6,4,0,0,3,0,0
105,0,120.09324584176053,5,21,4,2,2,0,0,0
30,0,84.74429784305451,3,12,3,1,1,1,0,0
159,0,120.169172786842,5,27,4,2,0,0,0,0
131,0,94.5,5,12,3,1,0,2,0,0
1,0,106.0,2,14,4,2,0,0,3,0
186,1,151.71703180442066,9,9,3,4,1,1,0,0
61,0,132.70469629873668,9,13,4,4,2,0,2,0
16,1,202.088016547715,7,17,4,3,0,0,4,0
159,0,114.45525203065861,7,22,4,2,1,0,0,0
100,0,132.3981574988254,5,1,4,3,0,0,1,0
111,0,94.29191905485698,6,26,4,1,2,0,0,0
10,0,119.9120639969891,10,10,4,1,0,0,0,0
34,1,111.59450534544065,7,28,4,3,1,0,0,0
39,0,111.83,8,28,4,2,1,0,0,0
56,0,70.8490424170059,10,12,4,3,0,0,0,0
89,0,186.24461477276608,7,21,4,2,0,0,5,0
37,0,67.5,2,11,4,2,1,3,0,0
278,0,113.07306177597653,9,20,3,2,0,0,0,0
68,1,149.4,9,4,4,4,1,0,3,0
212,1,130.42858658976726,8,26,4,2,0,0,0,0
70,0,132.6,5,21,4,3,2,0,3,0
37,0,163.92631467638446,8,17,4,1,0,0,0,0
174,0,90.95,7,11,4,4,0,0,0,0
92,0,102.28386283338178,4,12,4,4,0,0,3,0
1,0,65.0,9,23,2,0,1,0,0,0
96,0,70.38267857566393,10,27,4,2,0,0,0,0
82,1,106.11647603047632,6,13,4,1,1,2,0,0
85,0,178.23797078223328,8,15,4,0,1,1,0,0
56,0,141.53972121306504,6,27,4,1,1,0,3,0
105,0,123.88366859620866,9,4,4,2,1,0,0,0
53,0,96.35277458378893,11,9,4,2,0,0,1,0
41,1,163.61093865134782,10,19,4,3,0,0,0,0
212,0,127.46008476478272,9,29,4,3,1,0,2,0
197,1,106.94992042524218,5,11,4,3,0,0,0,0
6,0,103.0,3,12,4,0,2,0,0,0
64,0,110.78696847376973,4,14,4,4,1,0,3,0
156,1,157.6909697620519,8,6,4,2,0,0,0,0
163,0,115.0,10,15,3,0,1,0,0,0
278,0,82.18765970051568,8,22,4,4,2,3,0,0
166,0,99.63678596636683,8,1,3,3,0,0,0,0
83,1,79.0771127190932,10,26,4,1,0,2,0,0
100,0,142.57520955422427,7,21,4,2,0,0,3,0
99,1,130.39249201020903,6,27,4,1,0,0,0,0
58,1,120.64717643432658,9,1,4,1,1,0,1,0
46,0,138.6694472789282,4,10,4,2,1,0,3,0
161,1,130.23699887591258,7,29,4,3,1,0,3,0
